Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
,Andorra,42.5063,1.5218,2020-02-15,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-14,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-13,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-12,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-11,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-10,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-09,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-08,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-07,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-06,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-05,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-04,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-03,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-02,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-01,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-31,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-30,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-29,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-28,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-27,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-26,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-25,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-24,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-23,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-22,0,AND,150,39,
,Angola,-11.2027,17.8739,2020-05-03,35,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-05-02,35,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-05-01,30,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-30,27,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-29,27,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-28,27,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-27,27,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-26,26,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-25,25,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-24,25,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-23,25,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-22,25,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-21,24,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-20,24,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-19,24,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-18,24,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-17,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-16,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-15,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-14,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-13,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-12,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-11,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-10,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-09,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-08,19,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-07,17,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-06,16,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-05,14,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-04,10,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-03,8,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-02,8,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-01,8,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-31,7,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-30,7,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-29,7,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-28,5,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-27,4,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-26,4,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-25,3,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-24,3,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-23,3,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-22,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-21,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-20,1,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-19,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-18,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-17,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-16,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-15,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-14,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-13,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-12,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-11,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-10,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-09,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-08,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-07,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-06,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-05,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-04,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-03,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-02,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-01,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-29,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-28,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-27,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-26,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-25,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-24,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-23,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-22,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-21,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-20,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-19,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-18,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-17,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-16,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-15,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-14,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-13,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-12,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-11,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-10,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-09,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-08,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-07,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-06,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-05,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-04,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-03,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-02,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-02-01,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-31,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-30,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-29,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-28,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-27,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-26,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-25,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-24,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-23,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-01-22,0,AGO,2,202,17
,Antigua and Barbuda,17.0608,-61.7964,2020-05-03,25,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-05-02,25,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-05-01,25,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-30,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-29,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-28,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-27,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-26,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-25,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-24,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-23,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-22,24,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-21,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-20,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-19,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-18,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-17,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-16,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-15,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-14,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-13,23,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-12,21,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-11,21,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-10,19,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-09,19,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-08,19,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-07,19,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-06,15,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-05,15,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-04,15,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-03,15,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-02,9,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-04-01,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-31,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-30,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-29,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-28,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-27,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-26,7,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-25,3,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-24,3,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-23,3,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-22,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-21,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-20,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-19,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-18,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-17,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-15,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-14,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-13,1,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-12,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-11,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-10,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-09,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-08,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-07,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-06,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-05,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-03,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-02,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-03-01,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-29,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-28,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-27,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-26,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-25,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-22,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-21,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-19,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-18,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-17,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-16,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-15,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-14,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-13,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-11,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-10,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-09,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-08,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-07,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-06,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-05,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-04,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-03,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-02,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-02-01,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-29,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-28,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-27,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-26,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0,ATG,19,419,29
,Antigua and Barbuda,17.0608,-61.7964,2020-01-22,0,ATG,19,419,29
,Argentina,-38.4161,-63.6167,2020-05-03,4783,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-05-02,4681,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-05-01,4532,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-30,4428,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-29,4285,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-28,4127,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-27,4003,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-26,3892,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-25,3780,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-24,3607,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-23,3435,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-22,3144,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-21,3031,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-20,2941,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-19,2839,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-18,2758,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-17,2669,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-16,2571,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-15,2443,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-14,2277,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-13,2208,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-12,2142,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-11,1975,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-10,1975,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-09,1795,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-08,1715,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-07,1628,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-06,1554,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-05,1451,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-04,1451,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-03,1265,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-02,1133,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-04-01,1054,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-31,1054,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-30,820,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-29,745,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-28,690,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-27,589,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-26,502,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-25,387,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-24,387,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-23,301,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-22,266,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-21,158,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-20,128,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-19,97,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-18,79,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-17,68,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-16,56,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-15,45,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-14,34,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-13,31,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-12,19,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-11,19,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-10,17,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-09,12,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-08,12,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-07,8,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-06,2,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-05,1,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-04,1,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-03,1,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-02,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-03-01,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-29,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-28,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-27,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-26,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-25,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-24,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-23,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-22,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-21,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-20,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-19,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-18,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-17,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-16,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-15,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-14,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-13,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-12,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-11,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-10,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-09,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-08,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-07,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-06,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-05,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-04,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-03,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-02,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-02-01,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-31,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-30,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-29,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-28,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-27,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-26,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-25,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-24,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-23,0,ARG,19,419,5
,Argentina,-38.4161,-63.6167,2020-01-22,0,ARG,19,419,5
,Armenia,40.0691,45.0382,2020-05-03,2386,ARM,142,145,
,Armenia,40.0691,45.0382,2020-05-02,2273,ARM,142,145,
,Armenia,40.0691,45.0382,2020-05-01,2148,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-30,2066,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-29,1932,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-28,1867,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-27,1808,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-26,1746,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-25,1677,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-24,1596,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-23,1523,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-22,1473,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-21,1401,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-20,1339,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-19,1291,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-18,1248,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-17,1201,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-16,1159,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-15,1111,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-14,1067,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-13,1039,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-12,1013,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-11,967,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-10,937,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-09,921,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-08,881,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-07,853,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-06,833,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-05,822,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-04,770,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-03,736,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-02,663,ARM,142,145,
,Armenia,40.0691,45.0382,2020-04-01,571,ARM,142,145,
,Armenia,40.0691,45.0382,2020-03-31,532,ARM,142,145,
,Armenia,40.0691,45.0382,2020-03-30,482,ARM,142,145,
,Armenia,40.0691,45.0382,2020-03-29,424,ARM,142,145,
