price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
9195,ford, Mondeo,2016,Manual,95150,Diesel,30,62.8,2.0
13250,vw, Golf,2017,Automatic,28550,Petrol,150,54.3,1.4
6800,vauxhall, Corsa,2016,Manual,19190,Petrol,30,55.4,1.4
9999,vauxhall, Corsa,2019,Manual,1440,Petrol,145,43.5,1.4
9790,ford, Fiesta,2018,Manual,20818,Petrol,145,58.9,1.0
9795,ford, EcoSport,2017,Manual,42469,Petrol,145,64.2,1.5
11995,vw, Scirocco,2015,Manual,54000,Diesel,20,55.4,2.0
6498,toyota, Yaris,2014,Manual,20718,Petrol,125,52.3,1.3
11695,vauxhall, Corsa,2019,Manual,5,Petrol,145,43.5,1.4
7995,vauxhall, Corsa,2017,Manual,13049,Petrol,30,54.3,1.4
17995,vw, T-Cross,2019,Manual,4895,Petrol,145,47.9,1.0
23495,vw, T-Roc,2020,Manual,1000,Diesel,150,50.4,2.0
11157,vauxhall, Corsa,2019,Manual,2324,Petrol,145,44.8,1.4
7990,ford, Focus,2015,Manual,55000,Diesel,0,74.3,1.5
2699,toyota, Yaris,2005,Manual,64373,Petrol,145,50.4,1.0
11600,ford, Focus,2018,Manual,1630,Petrol,150,60.1,1.0
13498,vauxhall, Insignia,2017,Manual,19006,Diesel,145,53.3,2.0
11595,vauxhall, Mokka X,2017,Manual,23860,Petrol,145,47.1,1.4
12690,vw, Passat,2015,Semi-Auto,16150,Diesel,30,62.8,2.0
12298,ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1.0
10000,vw, Touran,2014,Manual,59442,Diesel,125,61.4,1.6
30490,vw, T-Roc,2019,Automatic,1278,Petrol,145,34.5,2.0
10500,ford, Fiesta,2017,Manual,19136,Petrol,0,65.7,1.0
8995,ford, Fiesta,2015,Manual,16130,Petrol,0,65.7,1.0
7841,vw, Polo,2016,Manual,48570,Petrol,20,60.1,1.2
18245,skoda, Scala,2020,Manual,1309,Diesel,145,57.7,1.6
7449,toyota, Yaris,2016,Manual,38567,Petrol,30,58.0,1.3
13650,hyundi, Kona,2019,Manual,16261,Petrol,145,44.1,1.0
16790,ford, Kuga,2018,Manual,10403,Diesel,145,54.3,2.0
8600,ford, KA,2017,Manual,9770,Petrol,145,57.7,1.2
14345,vauxhall, Astra,2019,Manual,10,Diesel,145,58.9,1.6
10499,ford, Fiesta,2016,Manual,32742,Petrol,145,47.9,1.6
8999,ford, Fiesta,2017,Manual,23048,Petrol,125,54.3,1.2
9495,skoda, Fabia,2017,Manual,24735,Petrol,150,64.2,1.0
11000,vw, Golf,2015,Manual,91290,Diesel,20,67.3,2.0
15850,skoda, Scala,2019,Semi-Auto,4554,Petrol,150,47.1,1.0
10190,ford, Mondeo,2015,Manual,37406,Diesel,20,68.9,2.0
10995,ford, C-MAX,2016,Automatic,5000,Diesel,20,64.2,1.5
15498,hyundi, Tucson,2017,Semi-Auto,14376,Diesel,125,57.6,1.7
19990,vw, T-Roc,2020,Manual,1897,Petrol,145,44.1,1.0
18490,vw, Passat,2019,Semi-Auto,8839,Diesel,145,53.3,2.0
27995,vw, Tiguan,2019,Semi-Auto,6525,Diesel,145,45.6,2.0
17998,vauxhall, Corsa,2020,Manual,10,Diesel,150,70.6,1.5
7190,ford, Ka+,2017,Manual,15823,Petrol,145,57.7,1.2
8695,skoda, Fabia,2017,Manual,15883,Petrol,150,60.1,1.2
5840,ford, Focus,2013,Manual,58804,Diesel,20,67.3,1.6
15800,hyundi, Kona,2019,Manual,1642,Petrol,145,44.1,1.0
22800,vw, Tiguan,2017,Semi-Auto,23912,Diesel,125,57.6,2.0
8330,vauxhall, Adam,2017,Manual,5224,Petrol,145,53.3,1.2
7300,ford, Fiesta,2015,Manual,34972,Petrol,0,65.7,1.0
9995,ford, Fiesta,2014,Manual,37484,Petrol,145,47.9,1.6
33990,vw, Tiguan,2020,Semi-Auto,3605,Petrol,145,35.3,2.0
6925,vauxhall, Astra,2014,Automatic,36000,Petrol,230,39.8,1.6
11500,vauxhall, Mokka X,2018,Manual,17444,Petrol,145,47.1,1.4
15995,ford, Focus,2019,Manual,8496,Petrol,150,60.1,1.0
6690,vauxhall, Corsa,2015,Manual,29121,Petrol,125,54.3,1.4
18995,vw, Golf,2020,Manual,5011,Diesel,145,57.7,1.6
13969,hyundi, Ioniq,2018,Automatic,35007,Hybrid,135,78.5,1.6
12289,ford, Focus,2017,Manual,14112,Petrol,145,60.1,1.0
11290,vw, Golf,2016,Automatic,53039,Diesel,30,62.8,2.0
9998,vauxhall, Mokka X,2017,Manual,32190,Petrol,200,42.2,1.6
10190,ford, Grand C-MAX,2017,Manual,36333,Diesel,145,64.2,1.5
24499,skoda, Kodiaq,2019,Automatic,5874,Diesel,150,44.8,2.0
10295,ford, Fiesta,2019,Manual,16457,Petrol,145,55.4,1.1
14195,ford, Fiesta,2018,Manual,8923,Petrol,145,58.9,1.0
4500,hyundi, I10,2013,Manual,25919,Petrol,20,61.4,1.2
13690,skoda, Yeti Outdoor,2017,Semi-Auto,16777,Petrol,125,51.4,1.2
15490,skoda, Superb,2017,Semi-Auto,30250,Petrol,150,53.3,1.4
6290,toyota, Aygo,2017,Manual,17817,Petrol,0,69.0,1.0
9170,toyota, Aygo,2019,Manual,4300,Petrol,145,57.7,1.0
29980,toyota, RAV4,2019,Automatic,6691,Hybrid,135,49.6,2.5
14195,hyundi, Kona,2019,Manual,2779,Petrol,145,44.1,1.0
19350,vw, T-Roc,2019,Manual,4388,Petrol,145,44.1,1.0
10100,vw, Polo,2017,Manual,26000,Petrol,145,60.1,1.2
22495,hyundi, Tucson,2020,Manual,2000,Diesel,145,48.7,1.6
8995,skoda, Octavia,2014,Manual,31246,Petrol,125,53.3,1.4
19450,vw, Golf,2019,Semi-Auto,5853,Diesel,150,52.3,2.0
5000,vauxhall, Astra,2010,Manual,102500,Petrol,325,30.7,2.0
8991,ford, Fiesta,2015,Manual,20200,Petrol,0,65.7,1.0
7845,toyota, Aygo,2017,Manual,12111,Petrol,145,68.9,1.0
15630,ford, Fiesta,2019,Manual,5275,Petrol,145,55.4,1.0
12998,ford, Focus,2017,Manual,25279,Diesel,0,74.3,1.5
9795,hyundi, Tucson,2015,Manual,70075,Diesel,30,61.7,1.7
12000,ford, Fiesta,2018,Manual,15313,Petrol,145,65.7,1.0
14399,ford, Mondeo,2018,Automatic,26793,Diesel,145,45.6,2.0
10499,toyota, Yaris,2018,Manual,6432,Petrol,145,58.9,1.5
10733,vauxhall, Astra,2017,Manual,25644,Petrol,125,51.4,1.4
11985,skoda, Fabia,2019,Manual,4966,Petrol,145,61.4,1.0
13490,skoda, Fabia,2019,Manual,6000,Petrol,145,51.4,1.0
16998,vauxhall, Corsa,2020,Manual,10,Petrol,150,52.3,1.2
14999,vw, Polo,2020,Manual,2000,Petrol,145,52.3,1.0
8975,toyota, Yaris,2017,Manual,32498,Petrol,145,58.9,1.5
11798,vauxhall, Astra,2019,Manual,22324,Petrol,145,51.4,1.4
7990,vauxhall, Meriva,2017,Manual,19000,Petrol,145,47.9,1.4
8099,ford, B-MAX,2015,Automatic,23115,Petrol,160,44.1,1.6
11900,ford, Focus,2018,Manual,17144,Petrol,145,60.1,1.0
3999,vauxhall, Corsa,2013,Manual,92408,Diesel,30,64.2,1.2
11410,ford, Fiesta,2017,Semi-Auto,21996,Petrol,0,57.7,1.0
7650,vauxhall, Corsa,2017,Manual,28563,Petrol,125,54.3,1.4
9999,vauxhall, Corsa,2019,Manual,21333,Petrol,145,43.5,1.4
34995,skoda, Kodiaq,2019,Automatic,6000,Diesel,145,39.2,2.0
12699,ford, Focus,2018,Manual,35221,Diesel,145,74.3,1.5
13999,vauxhall, Crossland X,2019,Manual,4034,Petrol,145,44.8,1.2
10950,skoda, Fabia,2019,Manual,6260,Petrol,145,51.4,1.0
5498,vauxhall, Corsa,2014,Manual,34125,Petrol,125,51.4,1.4
9795,toyota, Yaris,2017,Manual,15830,Petrol,30,55.0,1.3
6000,skoda, Fabia,2015,Manual,23262,Petrol,20,60.1,1.0
14591,vw, Golf,2017,Semi-Auto,22200,Petrol,150,55.4,1.4
25988,toyota, Corolla,2020,Automatic,10000,Hybrid,135,53.3,2.0
9995,toyota, Yaris,2017,Manual,18518,Petrol,30,58.0,1.3
6710,vauxhall, Insignia,2016,Manual,67564,Diesel,0,74.3,1.6
9998,vw, Golf,2015,Manual,46026,Petrol,30,53.3,1.4
22895,hyundi, Tucson,2019,Manual,100,Diesel,145,48.7,1.6
11180,hyundi, I40,2016,Manual,31731,Diesel,30,65.7,1.7
18999,skoda, Octavia,2019,Semi-Auto,1162,Petrol,145,44.8,1.5
10000,ford, Fiesta,2018,Manual,14425,Petrol,145,55.4,1.1
12449,vw, Golf,2017,Manual,34023,Petrol,30,53.3,1.4
13745,ford, Fiesta,2017,Manual,11964,Petrol,145,47.9,1.6
10124,vauxhall, Insignia,2016,Manual,30965,Diesel,30,65.7,2.0
15160,ford, Kuga,2017,Automatic,15368,Petrol,235,38.2,1.5
36999,vw, Sharan,2020,Semi-Auto,250,Petrol,145,32.5,1.4
8449,ford, Fiesta,2014,Manual,58671,Petrol,145,47.9,1.6
32599,ford, Edge,2019,Semi-Auto,5542,Diesel,145,37.2,2.0
24995,vw, Passat,2019,Automatic,11224,Diesel,145,49.6,2.0
15956,toyota, Auris,2017,Automatic,22352,Hybrid,135,78.5,1.8
20991,toyota, RAV4,2017,Automatic,41000,Hybrid,20,55.4,2.5
13998,vauxhall, Mokka X,2017,Semi-Auto,17035,Petrol,145,43.5,1.4
20000,ford, Kuga,2019,Manual,7213,Diesel,145,47.9,2.0
11995,ford, Fiesta,2018,Automatic,20000,Petrol,145,48.7,1.0
10998,vauxhall, Corsa,2019,Manual,11555,Petrol,150,44.8,1.4
12498,vauxhall, Mokka X,2017,Manual,22020,Petrol,145,47.1,1.4
7998,vauxhall, Mokka,2016,Manual,56798,Diesel,30,65.7,1.6
7998,hyundi, IX20,2016,Manual,20760,Petrol,125,50.4,1.4
14500,ford, Fiesta,2018,Manual,14698,Petrol,145,62.8,1.0
13699,ford, Kuga,2016,Manual,22132,Diesel,30,64.2,1.5
17999,ford, Focus,2019,Manual,12014,Petrol,150,60.1,1.0
12600,vw, Golf,2017,Manual,20340,Diesel,0,74.3,0.0
4920,vw, Up,2013,Manual,48260,Petrol,20,60.1,1.0
17990,vw, Polo,2019,Automatic,5000,Other,145,46.3,1.0
7393,hyundi, I40,2016,Manual,100000,Diesel,30,65.7,1.7
17900,ford, Kuga,2019,Manual,12812,Diesel,145,47.9,2.0
11495,ford, Focus,2018,Manual,10738,Petrol,145,61.4,1.0
29999,vw, Tiguan,2020,Semi-Auto,5000,Diesel,145,39.8,2.0
27499,ford, Edge,2019,Automatic,1657,Diesel,145,40.4,2.0
8760,vauxhall, Corsa,2019,Manual,1797,Petrol,145,43.5,1.4
9299,toyota, Auris,2015,Automatic,85895,Hybrid,0,70.6,1.8
7400,vw, Up,2017,Manual,32558,Petrol,150,64.2,1.0
12350,toyota, Yaris,2017,Automatic,18000,Hybrid,135,76.3,1.5
8125,ford, Focus,2016,Manual,46480,Petrol,20,61.4,1.0
5990,hyundi, I10,2016,Manual,23315,Petrol,20,60.1,1.0
10698,ford, EcoSport,2017,Semi-Auto,15033,Petrol,160,44.8,1.5
11750,ford, Galaxy,2013,Manual,54922,Diesel,260,41.5,2.2
8500,hyundi, I30,2016,Manual,20153,Diesel,0,78.4,1.6
8990,hyundi, I30,2017,Manual,30834,Petrol,125,50.4,1.4
28686,vw, Golf,2019,Automatic,4000,Petrol,145,32.8,2.0
8500,vauxhall, Insignia,2017,Manual,18000,Diesel,145,62.8,2.0
11990,ford, Fiesta,2017,Manual,24725,Petrol,145,47.9,1.6
17389,ford, Focus,2019,Automatic,10898,Petrol,145,42.8,1.0
14990,vauxhall, Astra,2020,Manual,100,Petrol,145,54.3,1.2
32790,vw, Tiguan,2020,Semi-Auto,2500,Petrol,145,31.0,2.0
7990,skoda, Fabia,2016,Manual,18779,Petrol,20,58.8,1.0
10299,ford, Fiesta,2018,Manual,6984,Petrol,145,65.7,1.0
7600,vauxhall, Corsa,2016,Manual,15900,Petrol,125,54.3,1.4
25495,skoda, Superb,2019,Semi-Auto,13,Petrol,145,38.2,2.0
8490,vauxhall, Corsa,2017,Manual,16600,Petrol,30,54.3,1.4
12498,vw, Golf,2019,Manual,15232,Diesel,145,57.7,1.6
11997,ford, Focus,2018,Manual,11502,Petrol,145,61.4,1.0
15990,vw, Golf,2016,Manual,32460,Diesel,20,67.3,2.0
15895,toyota, RAV4,2017,Manual,42810,Diesel,125,60.1,2.0
12200,vauxhall, Mokka X,2019,Manual,17372,Petrol,145,39.2,1.4
11980,hyundi, I10,2020,Manual,793,Petrol,145,56.5,1.0
7990,vauxhall, Mokka,2014,Manual,46500,Petrol,145,47.1,1.4
8900,ford, EcoSport,2017,Manual,25782,Petrol,125,52.3,1.0
19998,vw, Shuttle,2018,Manual,24328,Diesel,145,47.1,2.0
10991,vw, Polo,2017,Manual,24268,Petrol,145,60.1,1.2
19990,vw, Sharan,2019,Semi-Auto,13461,Diesel,145,42.2,2.0
9997,vauxhall, Astra,2017,Semi-Auto,45214,Diesel,125,61.4,1.6
15000,ford, Fiesta,2019,Manual,1035,Petrol,145,58.9,1.0
8998,toyota, Aygo,2019,Manual,5104,Petrol,150,56.5,1.0
8795,ford, Fiesta,2015,Automatic,21140,Petrol,145,47.9,1.6
29999,vw, Tiguan,2019,Semi-Auto,1743,Petrol,150,31.4,2.0
17298,skoda, Karoq,2018,Manual,14098,Diesel,145,61.4,1.6
12000,vw, Golf,2016,Automatic,36085,Diesel,20,58.9,1.6
17199,ford, Focus,2019,Automatic,3305,Diesel,145,64.2,2.0
10750,vw, Golf,2016,Semi-Auto,45150,Diesel,20,58.9,1.6
13799,ford, Focus,2018,Manual,14082,Petrol,145,57.7,1.0
53993,vw, Touareg,2020,Automatic,5711,Diesel,145,33.6,3.0
10995,ford, Fiesta,2018,Manual,9000,Petrol,145,65.7,1.0
10350,hyundi, IX20,2017,Automatic,22691,Petrol,160,43.5,1.6
12995,ford, Focus,2018,Manual,9781,Petrol,145,60.1,1.0
21290,vw, T-Roc,2019,Manual,1780,Diesel,145,50.4,1.6
5995,vw, Golf,2010,Automatic,68000,Diesel,30,62.8,1.6
17270,ford, Focus,2019,Manual,5250,Petrol,145,60.1,1.0
14799,vauxhall, Astra,2019,Manual,2473,Diesel,145,58.9,1.6
13790,toyota, Yaris,2019,Manual,4589,Petrol,145,47.9,1.5
6200,ford, Fiesta,2015,Manual,17953,Petrol,30,54.3,1.2
24780,vw, Golf,2019,Automatic,6335,Petrol,150,37.7,2.0
6490,toyota, Yaris,2015,Manual,41000,Petrol,30,58.0,1.3
41462,vw, Touareg,2019,Automatic,10006,Diesel,145,34.0,3.0
10495,skoda, Yeti,2016,Automatic,43074,Petrol,125,51.4,1.2
7401,vauxhall, Corsa,2016,Manual,23000,Petrol,30,54.3,1.4
5397,vauxhall, Viva,2016,Manual,23938,Petrol,20,62.8,1.0
7050,vauxhall, Corsa,2016,Manual,32374,Petrol,30,55.4,1.4
11495,vauxhall, Zafira,2017,Manual,11908,Petrol,200,42.2,1.4
13698,ford, EcoSport,2018,Manual,4223,Petrol,145,54.3,1.0
9298,skoda, Fabia,2018,Manual,6259,Petrol,145,57.7,1.0
6995,hyundi, I20,2016,Manual,41607,Petrol,30,58.9,1.2
12490,skoda, Superb,2017,Semi-Auto,41755,Diesel,0,70.6,1.6
10695,toyota, Aygo,2019,Semi-Auto,7812,Petrol,145,55.4,1.0
7767,ford, Fiesta,2013,Semi-Auto,20000,Petrol,145,47.9,1.6
25250,skoda, Superb,2019,Automatic,8500,Petrol,145,38.2,2.0
15298,hyundi, Tucson,2017,Semi-Auto,19066,Diesel,150,57.6,1.7
21998,vw, Sharan,2019,Manual,9911,Petrol,145,35.3,1.4
17490,skoda, Karoq,2018,Manual,7074,Petrol,145,40.4,1.0
8590,vw, Golf,2015,Manual,40934,Diesel,0,88.3,1.6
12892,hyundi, I30,2018,Manual,11748,Petrol,145,52.3,1.4
7500,ford, Ka+,2017,Manual,4549,Petrol,145,57.7,1.2
8985,skoda, Octavia,2014,Semi-Auto,29997,Diesel,20,72.4,1.6
14998,vauxhall, Insignia,2018,Manual,37041,Diesel,150,53.3,2.0
16172,vw, Golf,2019,Semi-Auto,15518,Diesel,145,54.3,1.6
9291,ford, Ka+,2019,Manual,7117,Petrol,145,47.9,1.2
10999,vw, Golf,2011,Automatic,44590,Petrol,235,38.2,2.0
15299,vauxhall, Insignia,2017,Manual,11867,Diesel,145,54.3,2.0
21495,skoda, Superb,2019,Automatic,12700,Diesel,145,61.4,2.0
10995,toyota, Yaris,2018,Manual,17334,Petrol,145,58.9,1.5
11630,vauxhall, Astra,2018,Manual,31759,Diesel,145,72.4,1.6
16250,ford, S-MAX,2017,Manual,25373,Diesel,125,56.5,2.0
15999,vw, Golf,2018,Manual,9427,Petrol,145,47.9,1.5
17500,ford, Focus,2019,Manual,7241,Petrol,145,58.9,1.0
9495,vw, Polo,2017,Manual,23361,Petrol,20,60.1,1.2
9999,vauxhall, Corsa,2016,Automatic,9000,Petrol,145,47.1,1.4
7500,ford, Fiesta,2016,Manual,22313,Petrol,0,65.7,1.0
22000,skoda, Kodiaq,2017,Manual,20461,Petrol,145,40.9,1.4
10175,vw, Polo,2017,Manual,22367,Petrol,150,58.9,1.0
17290,vw, Golf,2017,Manual,19285,Diesel,20,67.3,2.0
10399,ford, Fiesta,2017,Manual,20533,Petrol,20,62.8,1.0
6298,toyota, Aygo,2017,Manual,33402,Petrol,0,69.0,1.0
16500,ford, EcoSport,2018,Semi-Auto,3214,Petrol,150,45.6,1.0
9999,vw, Polo,2017,Manual,17099,Petrol,150,60.1,1.0
11600,ford, Fiesta,2018,Manual,12836,Petrol,145,65.7,1.0
6995,skoda, Rapid,2014,Manual,41648,Petrol,125,52.3,1.2
11995,vw, Polo,2018,Manual,10100,Petrol,145,64.2,1.0
11250,skoda, Fabia,2019,Manual,1325,Petrol,145,57.7,1.0
21450,vw, Golf,2019,Automatic,5000,Petrol,145,55.4,1.5
6780,ford, Focus,2014,Manual,44081,Petrol,20,58.9,1.0
19995,skoda, Karoq,2019,Manual,9188,Diesel,150,49.6,2.0
27995,hyundi, Tucson,2020,Semi-Auto,3000,Petrol,145,36.2,1.6
8650,vauxhall, Mokka,2016,Manual,29030,Petrol,200,40.9,1.6
14999,skoda, Fabia,2019,Semi-Auto,132,Petrol,150,61.4,1.0
11298,hyundi, I30,2017,Manual,11581,Petrol,145,56.5,1.0
15000,ford, Focus,2019,Manual,8702,Petrol,145,58.9,1.0
12990,skoda, Fabia,2019,Manual,1958,Petrol,150,50.4,1.0
8990,vw, Polo,2016,Manual,35067,Petrol,20,58.9,1.0
6498,ford, B-MAX,2014,Manual,34744,Petrol,30,55.4,1.0
10295,skoda, Fabia,2018,Manual,12941,Petrol,145,64.2,1.0
9000,skoda, Fabia,2017,Manual,20538,Petrol,20,60.1,1.2
37999,skoda, Kodiaq,2020,Automatic,5600,Diesel,150,34.9,2.0
10990,vauxhall, Corsa,2019,Manual,193,Petrol,145,43.5,1.4
11450,vw, Polo,2017,Manual,16500,Petrol,20,60.1,1.2
27400,vw, Tiguan,2019,Automatic,9253,Diesel,145,39.8,2.0
18495,vw, Tiguan,2017,Semi-Auto,25135,Diesel,160,49.6,2.0
4045,ford, Fiesta,2009,Manual,63400,Petrol,145,49.6,1.2
17500,vw, Golf,2017,Manual,27140,Diesel,145,60.1,2.0
22000,ford, Focus,2019,Automatic,17,Petrol,145,50.4,1.0
9995,vw, Golf,2016,Manual,45642,Diesel,0,74.3,1.6
10985,toyota, Yaris,2018,Manual,11898,Petrol,145,58.9,1.5
17950,vw, Golf,2019,Automatic,9191,Diesel,145,53.3,2.0
20496,vw, Golf,2019,Automatic,4350,Diesel,145,52.3,2.0
11850,vw, Polo,2018,Manual,28500,Petrol,150,64.2,1.0
7924,hyundi, I30,2014,Automatic,33080,Diesel,160,51.4,1.6
10083,ford, Focus,2016,Manual,23126,Diesel,0,74.3,1.5
8998,ford, Fiesta,2017,Manual,14188,Petrol,125,54.3,1.2
18991,vw, Golf,2019,Automatic,4000,Diesel,145,51.4,1.6
7500,hyundi, I10,2018,Manual,40050,Petrol,150,60.1,1.0
11298,vauxhall, Astra,2017,Manual,31608,Petrol,125,50.4,1.4
4490,skoda, Yeti,2011,Manual,96000,Petrol,205,41.5,1.4
11899,ford, Fiesta,2016,Semi-Auto,12656,Petrol,0,57.7,1.0
10011,toyota, Aygo,2018,Manual,11857,Petrol,145,56.5,1.0
9100,ford, Fiesta,2018,Manual,55717,Diesel,145,88.3,1.5
16444,vw, Tiguan,2016,Manual,19732,Diesel,165,50.4,2.0
14790,vw, Polo,2020,Manual,348,Petrol,145,48.7,1.0
9998,hyundi, IX20,2017,Automatic,20673,Petrol,150,43.5,1.6
6995,skoda, Citigo,2017,Manual,27500,Petrol,20,64.2,1.0
13950,ford, Kuga,2017,Manual,24425,Diesel,145,64.2,1.5
17490,hyundi, I30,2019,Manual,3750,Petrol,145,42.2,1.4
13950,skoda, Fabia,2019,Manual,4478,Petrol,145,60.1,1.0
19490,vw, Golf,2017,Automatic,39079,Diesel,150,57.7,2.0
24989,vw, Golf,2017,Semi-Auto,17285,Petrol,145,39.8,2.0
7980,vauxhall, GTC,2015,Manual,55891,Diesel,125,60.1,2.0
19599,toyota, RAV4,2016,Automatic,45950,Hybrid,20,55.4,2.5
12390,ford, Fiesta,2019,Manual,4000,Petrol,145,58.9,1.0
18750,skoda, Kodiaq,2017,Automatic,23000,Petrol,150,39.8,1.4
9998,toyota, Yaris,2017,Manual,15208,Petrol,145,56.5,1.5
11795,ford, Focus,2017,Manual,12260,Petrol,145,60.1,1.0
9499,vauxhall, Mokka X,2016,Manual,28201,Petrol,145,47.1,1.4
18491,vw, Tiguan,2017,Semi-Auto,25840,Diesel,165,49.6,2.0
12700,vauxhall, Mokka,2018,Manual,7375,Petrol,145,39.2,1.4
7499,ford, Focus,2015,Automatic,67331,Petrol,160,44.8,1.6
11490,toyota, Yaris,2017,Automatic,30760,Hybrid,0,86.0,1.5
9180,skoda, Fabia,2017,Semi-Auto,29046,Petrol,20,60.1,1.2
8295,vauxhall, Astra,2016,Manual,19516,Petrol,0,65.7,1.0
13300,ford, Focus,2017,Automatic,9728,Petrol,145,51.4,1.0
13995,ford, Kuga,2017,Manual,28978,Diesel,145,60.1,2.0
11295,vw, Golf,2015,Semi-Auto,46439,Petrol,30,53.3,1.4
6998,vauxhall, Astra,2015,Manual,48316,Diesel,30,62.8,2.0
5991,ford, Fiesta,2014,Manual,62111,Petrol,30,54.3,1.2
8902,vw, Polo,2016,Manual,29671,Petrol,20,60.1,1.0
10900,skoda, Octavia,2017,Manual,35373,Diesel,20,72.4,1.6
10999,vauxhall, Mokka X,2017,Manual,21403,Petrol,145,47.1,1.4
11300,ford, Focus,2017,Manual,10304,Petrol,20,60.1,1.0
11998,hyundi, Tucson,2016,Manual,35224,Diesel,30,61.7,1.7
24998,toyota, Corolla,2019,Automatic,2474,Hybrid,140,72.4,2.0
24500,toyota, C-HR,2019,Automatic,3067,Hybrid,135,74.3,1.8
11498,ford, Focus,2017,Semi-Auto,23361,Petrol,145,51.4,1.0
16998,vw, Tiguan,2017,Manual,13880,Diesel,145,60.1,2.0
9490,vw, Polo,2017,Manual,27147,Petrol,145,60.1,1.2
8490,skoda, Fabia,2017,Manual,25022,Petrol,145,60.1,1.2
10349,hyundi, I10,2019,Semi-Auto,16605,Petrol,150,47.9,1.2
19000,hyundi, I800,2019,Automatic,14674,Diesel,145,31.7,2.5
7950,ford, Fiesta,2014,Manual,23583,Petrol,0,65.7,1.0
9795,hyundi, I10,2018,Semi-Auto,4192,Petrol,150,47.9,1.2
14900,ford, Focus,2017,Manual,24277,Diesel,20,67.3,2.0
17410,ford, Focus,2019,Manual,2117,Petrol,145,60.1,1.0
15190,ford, Fiesta,2019,Manual,1678,Petrol,145,60.1,1.0
8950,vw, Up,2017,Manual,26104,Petrol,20,64.2,1.0
29999,vw, Tiguan,2019,Automatic,2000,Diesel,145,45.6,2.0
8500,toyota, Aygo,2015,Automatic,16202,Petrol,0,67.0,1.0
6995,vauxhall, Corsa,2016,Manual,23590,Petrol,125,53.3,1.2
10149,hyundi, Santa Fe,2013,Manual,55998,Diesel,200,46.3,2.2
10395,vauxhall, Astra,2018,Manual,19027,Petrol,145,64.2,1.0
16498,ford, Focus,2019,Automatic,12325,Petrol,145,41.5,1.0
23995,skoda, Karoq,2019,Automatic,5860,Diesel,145,47.1,1.6
7999,vw, Jetta,2015,Manual,35242,Diesel,20,70.6,2.0
26000,hyundi, Tucson,2019,Semi-Auto,4338,Hybrid,145,50.4,1.6
9995,ford, Fiesta,2017,Manual,20097,Petrol,145,65.7,1.0
3795,vauxhall, Corsa,2010,Manual,65440,Petrol,125,51.4,1.4
16799,vauxhall, Grandland X,2019,Automatic,6162,Diesel,145,57.7,1.5
11299,vauxhall, Mokka X,2017,Manual,10031,Petrol,200,42.2,1.6
17495,vauxhall, Combo Life,2019,Manual,7552,Diesel,145,50.4,1.5
14000,vw, Polo,2019,Semi-Auto,11230,Petrol,145,45.6,1.0
16600,vw, Touareg,2015,Automatic,71466,Diesel,235,42.8,3.0
8000,vauxhall, Viva,2018,Semi-Auto,7393,Petrol,145,62.8,1.0
22950,vw, Tiguan,2019,Manual,5000,Petrol,145,40.9,1.5
12995,hyundi, I10,2020,Manual,4550,Petrol,145,51.4,1.2
14890,vw, Golf,2018,Manual,30678,Diesel,150,55.4,1.6
7811,vauxhall, Corsa,2018,Manual,17060,Petrol,145,54.3,1.4
8895,vw, Polo,2016,Manual,50952,Diesel,0,83.1,1.4
15995,hyundi, Kona,2019,Manual,1442,Petrol,145,44.1,1.0
10000,vauxhall, Crossland X,2018,Manual,9478,Petrol,145,44.8,1.2
13499,ford, Kuga,2017,Automatic,5607,Petrol,145,38.2,1.5
9350,ford, Fiesta,2016,Manual,10373,Petrol,0,65.7,1.0
9498,vauxhall, Astra,2016,Manual,20205,Petrol,125,51.4,1.4
8999,skoda, Fabia,2018,Manual,12000,Petrol,150,57.7,1.0
15990,skoda, Octavia,2017,Manual,42000,Diesel,30,62.8,2.0
5495,vw, Up,2015,Manual,32717,Petrol,20,62.8,1.0
15995,vauxhall, GTC,2016,Manual,11991,Petrol,260,36.2,2.0
6200,hyundi, I10,2015,Manual,25559,Petrol,30,57.6,1.2
9298,vauxhall, Insignia,2016,Manual,44787,Diesel,20,68.9,1.6
26943,skoda, Karoq,2019,Manual,5966,Diesel,145,42.8,2.0
10750,vauxhall, Mokka X,2017,Manual,20750,Petrol,145,47.1,1.4
32470,ford, Edge,2019,Semi-Auto,3157,Diesel,145,37.2,2.0
15995,ford, Fiesta,2019,Manual,15,Petrol,145,58.9,1.0
4295,skoda, Citigo,2014,Manual,19367,Petrol,0,68.9,1.0
15698,vw, Golf,2016,Manual,36388,Diesel,20,67.3,2.0
44995,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8
10890,vauxhall, Mokka X,2018,Manual,32062,Petrol,145,47.1,1.4
24990,vw, Golf,2019,Semi-Auto,9624,Petrol,150,37.7,2.0
12490,skoda, Yeti Outdoor,2017,Manual,24332,Petrol,150,51.4,1.2
13390,vw, Polo,2017,Semi-Auto,10296,Petrol,150,60.1,1.2
11300,ford, Fiesta,2017,Manual,13931,Petrol,145,65.7,1.0
9500,ford, Fiesta,2018,Manual,12438,Petrol,145,64.2,1.1
11995,vw, Polo,2018,Manual,10839,Petrol,150,60.1,1.0
