Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Portland,8/8/13,35632,16900,21,131,0.37,11.41,0.067659109,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID61.8602,No,,,
Portland,8/9/13,47457,16900,29,151,0.38,16.36,0.067659109,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID0.8304,No,,,
Portland,8/10/13,54489,16900,24,198,0.81,12.62,0.067659109,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID77.1499,No,,-3750,
Portland,8/11/13,46415,16900,24,154,0.89,14.62,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID69.6147,No,,,
Portland,8/12/13,41378,16900,19,114,0.33,13.39,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.7535,No,,,
Portland,8/13/13,44528,16900,19,131,0.53,14.88,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID12.6733,No,,,
Portland,8/14/13,40366,16900,14,113,0.59,8.56,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.3138,No,,,
Portland,8/15/13,43479,16900,14,110,0.91,11.82,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.1361,No,,,
Portland,8/16/13,41828,16900,19,136,0.94,8.58,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID51.6209,No,,,
Portland,8/17/13,51986,16900,24,200,0.87,9.49,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID130.1576,No,,-4000,
Portland,8/18/13,36649,16900,25,131,0.61,10.44,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.1451,No,,,
Portland,8/19/13,37390,16900,14,113,0.22,13.86,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.5685,No,,,
Portland,8/20/13,42476,16900,14,99,0.53,10.67,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.7852,No,,,
Portland,8/21/13,40822,16900,13,122,0.54,13.49,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.5981,No,,,
Portland,8/22/13,44751,16900,14,116,0.85,14.44,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.8723,No,,,
Portland,8/23/13,47665,16900,16,128,1.04,10.74,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID101.3164,No,,,
Portland,8/24/13,46729,16900,24,195,0.97,14.33,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID170.864,No,,750,
Portland,8/25/13,34549,16900,24,154,1.11,14.88,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID68.2856,No,,,
Portland,8/26/13,39945,16900,10,107,0.21,14.35,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID144.8566,No,,,
Portland,8/27/13,38507,16900,10,96,0.22,14.53,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID175.1856,No,,,
Portland,8/28/13,38885,16900,11,96,0.26,14.76,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID177.955,No,,,
Portland,8/29/13,31621,16900,24,110,0.72,11.64,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID13.5453,No,,,
Portland,8/30/13,35242,16900,24,136,1.4,11.98,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID213.5445,No,,,
Portland,8/31/13,43178,16900,19,217,0.29,16.58,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID56.8086,No,,-4250,
Portland,9/1/13,44095,16900,16,174,0.97,12.96,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID8.9226,No,,,0.016008402
Portland,9/2/13,34001,16900,10,194,0.46,11.57,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.3408,No,,,
Portland,9/3/13,41079,16900,10,78,0.89,11.64,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID17.5818,No,,,
Portland,9/4/13,28960,16900,13,70,0.33,13.57,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID15.6655,No,,,
Portland,9/5/13,33595,16900,19,78,0.21,12.11,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID36.6956,No,,,
Portland,9/6/13,43405,16900,14,101,1.08,8.86,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID33.715,No,,,
Portland,9/7/13,47895,16900,23,156,1.23,13.13,0.0329262,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID46.9357,No,,-5250,
Portland,9/8/13,39034,16900,19,116,0.82,13.59,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.3574,No,,,
Portland,9/9/13,39221,16900,10,84,0.34,10.9,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID53.3311,No,,,
Portland,9/10/13,37216,16900,10,70,0.21,12.8,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID60.7724,No,,,
Portland,9/11/13,65388,16900,25,321,0.8,8.94,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID96.7766,Yes,,,
Portland,9/12/13,65905,16900,44,352,1.06,11.7,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID18.283,Yes,,,
Portland,9/13/13,80291,16900,70,467,1.18,10.28,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID31.5373,Yes,,,
Portland,9/14/13,51219,16900,25,159,1.36,12.84,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID79.5056,No,,-3750,
Portland,9/15/13,44400,16900,19,130,0.66,8.68,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID125.8707,No,,,
Portland,9/16/13,46830,16900,9,104,0.33,9.67,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.088,No,,,
Portland,9/17/13,37845,16900,14,86,0.18,16.72,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID13.3168,No,,,
Portland,9/18/13,38455,16900,15,81,0.38,8.55,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.6199,No,,,
Portland,9/19/13,39215,16900,22,86,0.3,9.52,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.3996,No,,,
Portland,9/20/13,44297,16900,19,135,0.68,14.51,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID123.7724,No,,,
Portland,9/21/13,46467,16900,20,170,1.15,15.18,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID149.1435,No,,-4750,
Portland,9/22/13,44140,16900,22,127,0.45,13.36,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.0613,No,,,
Portland,9/23/13,39584,16900,19,78,0.36,13.78,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID80.8566,No,,,
Portland,9/24/13,35372,16900,13,81,0.48,7.44,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID96.1007,No,,,
Portland,9/25/13,35009,16900,19,84,0.46,13.87,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.2398,No,,,
Portland,9/26/13,32567,16900,29,92,0.52,10.26,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID46.7359,No,,,
Portland,9/27/13,35776,16900,10,121,0.44,12.58,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID107.1762,No,,,
Portland,9/28/13,44592,16900,21,187,0.95,8.12,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID225.8147,No,,-1500,
Portland,9/29/13,41800,16900,16,118,0.97,12.65,0.040282593,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID234.7761,No,,,
Portland,9/30/13,44243,16900,12,63,0.37,10.1,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID209.5169,No,,,
Portland,10/1/13,37018,16900,12,63,0.5,11.15,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.2901,No,4,,0.004426157
Portland,10/2/13,40211,16900,14,78,0.13,8.57,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID5.1139,No,,,
Portland,10/3/13,39860,16900,22,98,0.55,14.47,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID10.5469,No,,,
Portland,10/4/13,34373,16900,21,132,0.46,12.09,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID13.6695,No,,,
Portland,10/5/13,45297,16900,21,218,1.11,13.38,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID44.0212,No,,16500,
Portland,10/6/13,41912,16900,17,141,0.46,11.77,0.072573367,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID58.4705,No,,,
Portland,10/7/13,35677,16900,13,80,0.19,11.75,0.072573367,In Store Credit Card Signup Discount; ID7.6133,No,,,
Portland,10/8/13,41108,16900,7,86,0.3,10.47,0.072573367,In Store Credit Card Signup Discount; ID50.54,No,,,
Portland,10/9/13,40237,16900,15,92,0.32,12.43,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID62.8383,No,,,
Portland,10/10/13,38016,16900,23,112,0.72,13.67,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID43.8589,No,,,
Portland,10/11/13,45015,16900,24,146,1.11,15.14,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID0.3119,No,,,
Portland,10/12/13,86087,16900,37,820,0.98,15.54,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID37.82,Yes,,10250,
Portland,10/13/13,71216,16900,36,639,0.51,11.56,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID10.3913,Yes,,,
Portland,10/14/13,72823,16900,33,372,0.32,11.84,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID85.4087,Yes,,,
Portland,10/15/13,36827,16900,7,86,0.19,13.99,0.076526052,Halloween In Store Credit Card Signup Discount; ID25.8171,No,,,
Portland,10/16/13,31105,16900,10,92,0.89,12.58,0.076526052,Halloween In Store Credit Card Signup Discount; ID43.2051,No,,,
Portland,10/17/13,38516,16900,23,83,1.09,11.99,0.076526052,Halloween In Store Credit Card Signup Discount; ID70.7333,No,,,
Portland,10/18/13,35242,16900,29,115,0.53,10.32,0.076526052,Halloween In Store Credit Card Signup Discount; ID101.7641,No,,,
Portland,10/19/13,45732,16900,26,175,1.28,10.98,0.076526052,Halloween In Store Credit Card Signup Discount; ID86.4358,No,,9000,
Portland,10/20/13,37380,16900,20,132,1.11,10.6,0.074882972,Halloween In Store Credit Card Signup Discount; ID123.1814,No,,,
Portland,10/21/13,37555,16900,9,66,0.6,14.23,0.074882972,Halloween In Store Credit Card Signup Discount; ID78.4256,No,,,
Portland,10/22/13,34618,16900,11,69,0.39,8.16,0.074882972,Halloween In Store Credit Card Signup Discount; ID136.9267,No,,,
Portland,10/23/13,41900,16900,14,88,0.18,9.41,0.074882972,Halloween In Store Credit Card Signup Discount; ID6.0732,No,,,
Portland,10/24/13,36887,16900,29,91,1.07,10.11,0.074882972,Halloween In Store Credit Card Signup Discount; ID220.8835,No,,,
Portland,10/25/13,57653,16900,40,148,1.02,16.16,0.074882972,Halloween In Store Credit Card Signup Discount; ID46.537,No,,,
Portland,10/26/13,56258,16900,21,189,0.85,10.78,0.074882972,Halloween In Store Credit Card Signup Discount; ID183.1199,No,,7000,
Portland,10/27/13,49055,16900,10,134,0.85,11.13,0.067345632,Halloween In Store Credit Card Signup Discount; ID141.4594,No,,,
Portland,10/28/13,43262,16900,17,94,0.19,11.75,0.067345632,Halloween In Store Credit Card Signup Discount; ID26.4212,No,,,
Portland,10/29/13,44313,16900,12,94,0.62,8.2,0.067345632,Halloween In Store Credit Card Signup Discount; ID24.5665,No,,,
Portland,10/30/13,51775,16900,14,83,0.74,7.61,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.723,No,,,
Portland,10/31/13,34589,16900,23,63,0.48,7.72,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID75.2471,No,,,
Portland,11/1/13,39447,16900,22,108,0.6,11.72,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID3.9302,No,,,0.020888967
Portland,11/2/13,51319,16900,28,171,1.36,13.84,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID0.8824,No,,-6250,
Portland,11/3/13,55596,16900,24,151,0.86,15.82,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID5.0763,No,,,
Portland,11/4/13,40624,16900,12,71,0.52,8.77,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.1747,No,,,
Portland,11/5/13,57333,16900,17,85,0.72,9.76,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID37.575,No,,,
Portland,11/6/13,51274,16900,20,83,0.56,11.55,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID11.3039,No,,,
Portland,11/7/13,59844,16900,18,83,1.14,13.91,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.2555,No,,,
Portland,11/8/13,42077,16900,19,145,1.04,8.49,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID69.2072,No,,,
Portland,11/9/13,88927,16900,66,840,1.02,10.5,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID80.9005,Yes,,-7250,
Portland,11/10/13,110483,16900,66,643,1.19,15.87,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID75.3527,Yes,,,
Portland,11/11/13,82121,16900,47,581,0.14,14.81,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.1217,Yes,,,
Portland,11/12/13,58580,16900,19,91,0.4,13.72,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID13.6632,No,,,
Portland,11/13/13,45072,16900,12,85,0.73,9.01,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID85.4353,No,,,
Portland,11/14/13,50633,16900,17,100,0.83,15.44,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID52.2499,No,,,
Portland,11/15/13,54111,16900,24,128,0.69,14.38,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID69.9041,No,,,
Portland,11/16/13,65182,16900,22,236,0.91,10.41,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID59.5461,No,,-5000,
Portland,11/17/13,68086,16900,23,176,1,12.22,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID0.0448,No,,,
Portland,11/18/13,52584,16900,11,100,1.05,10.21,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID179.9986,No,,,
Portland,11/19/13,56299,16900,14,85,0.59,18.17,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID189.0703,No,,,
Portland,11/20/13,47944,16900,15,88,1.01,14.21,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID34.0992,No,,,
Portland,11/21/13,52491,16900,18,105,0.48,12.13,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID165.2415,No,,,
Portland,11/22/13,47784,16900,26,136,1.16,14.04,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID207.8983,No,,,
Portland,11/23/13,81086,16900,28,289,1.45,17.93,0.055951882,In Store Credit Card Signup Discount; Christmas Email Campaign ID2.2448,No,,-7750,
Portland,11/24/13,66470,16900,56,201,1.13,13.84,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID120.9147,No,,,
Portland,11/25/13,67386,16900,16,111,0.82,16.32,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID163.1759,No,,,
Portland,11/26/13,57152,16900,15,108,0.72,15.53,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID37.6516,No,,,
Portland,11/27/13,80147,16900,34,221,0.95,26.6,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID18.5072,No,,,
Portland,11/28/13,90204,16900,56,496,0.47,21.7,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID124.004,No,,,
Portland,11/29/13,113498,16900,93,1031,1.87,23.99,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID46.6711,No,,,
Portland,11/30/13,81602,16900,23,334,1.66,27.06,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID98.284,No,,-7000,
Portland,12/1/13,74194,16900,25,238,0.74,20.02,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID8.2597,No,,,0.031295973
Portland,12/2/13,71664,16900,20,113,1.1,15.64,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID17.7087,No,,,
Portland,12/3/13,64775,16900,18,85,0.97,18.32,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID7.9839,No,,,
Portland,12/4/13,61421,16900,16,127,1.27,17.75,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9649,No,,,
Portland,12/5/13,54937,16900,27,113,0.87,20.89,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID31.6488,No,,,
Portland,12/6/13,65922,16900,21,158,1.11,14.29,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID32.1018,No,,,
Portland,12/7/13,84100,16900,29,240,1.44,17.36,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID16.2271,No,,3500,
Portland,12/8/13,89760,16900,28,229,2.09,18.44,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign ID40.8469,No,,,
Portland,12/9/13,75150,16900,16,118,0.97,16.7,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID80.9367,No,,,
Portland,12/10/13,61186,16900,16,124,1.09,22,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID21.306,No,,,
Portland,12/11/13,67489,16900,21,144,1.18,18.5,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID130.2971,No,,,
Portland,12/12/13,74922,16900,28,155,1.4,15.28,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID128.5283,No,,,
Portland,12/13/13,68846,16900,30,186,2.18,16.97,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID49.0171,No,,,
Portland,12/14/13,89171,16900,60,392,2.9,30.93,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID14.8934,No,,9250,
Portland,12/15/13,78605,16900,17,288,2.19,26.7,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID122.4561,No,,,
Portland,12/16/13,60983,16900,19,177,1.22,22.05,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID26.7281,No,,,
Portland,12/17/13,57419,16900,17,177,1,18.92,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID18.7783,No,,,
Portland,12/18/13,67836,16900,22,239,0.87,21,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID73.1774,No,,,
Portland,12/19/13,80672,16900,30,214,1.42,20.62,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID179.1171,No,,,
Portland,12/20/13,80737,16900,19,301,1.77,21.08,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID64.0143,No,,,
Portland,12/21/13,84530,16900,27,437,2.59,26.28,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID56.6341,No,,5500,
Portland,12/22/13,88667,16900,32,453,2.64,24.23,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID184.1537,No,,,
Portland,12/23/13,80753,16900,15,406,1.54,21.45,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID120.3085,No,,,
Portland,12/24/13,68154,16900,15,200,1.18,24.24,0.048752148,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID203.6792,No,,,
Portland,12/25/13,0,16900,0,0,0,0,0,None ID1.2,No,,,
Portland,12/26/13,89820,16900,29,405,2.75,19,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID227.8337,No,,,
Portland,12/27/13,68624,16900,31,264,2.21,22.14,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID287.6816,No,,,
Portland,12/28/13,70528,16900,23,346,2.5,19.14,0.048752148,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID172.1624,No,,4500,
Portland,12/29/13,69660,16900,16,275,2.68,24.41,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.0699,No,,,
Portland,12/30/13,73171,16900,19,329,1.19,17.32,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID346.4205,No,,,
Portland,12/31/13,70795,16900,15,258,1.39,19.04,0.046642039,In Store Credit Card Signup Discount; ID187.728,No,,,
Portland,1/1/14,52110,16900,16,152,0.91,21.91,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No,-1.2,,0.034374102
Portland,1/2/14,52534,16900,23,168,1.83,19.52,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No,,,
Portland,1/3/14,59505,16900,21,171,2.15,14.32,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No,,,
Portland,1/4/14,58101,16900,22,210,2.47,22.87,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No,,-6250,
Portland,1/5/14,45603,16900,23,132,1.81,20.45,0.063724076,In Store Credit Card Signup Discount; ID3.2839,No,,,
Portland,1/6/14,41954,16900,12,93,1.54,23.87,0.063724076,In Store Credit Card Signup Discount; ID5.5425,No,,,
Portland,1/7/14,50832,16900,11,90,0.73,20.83,0.063724076,In Store Credit Card Signup Discount; ID0.9156,No,,,
Portland,1/8/14,49968,16900,16,93,1.38,21.15,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No,,,
Portland,1/9/14,48397,16900,22,98,2.32,19,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID4.2726,No,,,
Portland,1/10/14,47293,16900,22,120,1.94,17.71,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7261,No,,,
Portland,1/11/14,50773,16900,21,176,1.94,17.96,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID7.0015,No,,-14000,
Portland,1/12/14,44338,16900,22,140,1.94,20.99,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID9.5621,No,,,
Portland,1/13/14,42935,16900,13,81,1.11,15.36,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No,,,
Portland,1/14/14,45094,16900,13,90,0.87,19.44,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No,,,
Portland,1/15/14,44599,16900,13,89,1.07,17.16,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No,,,
Portland,1/16/14,42129,16900,20,89,1.94,19.66,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No,,,
Portland,1/17/14,47047,16900,16,100,1.51,17.98,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No,,,
Portland,1/18/14,67370,16900,36,674,1.78,19.24,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes,,-3000,
Portland,1/19/14,72338,16900,35,453,1.63,19.4,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes,,,
Portland,1/20/14,73730,16900,36,405,0.87,20.89,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes,,,
Portland,1/21/14,39680,16900,9,73,1.12,14.53,0.070418459,In Store Credit Card Signup Discount; ID1.471,No,,,
Portland,1/22/14,31732,16900,12,84,1.27,17.23,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No,,,
Portland,1/23/14,36143,16900,23,75,1.55,14.17,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No,,,
Portland,1/24/14,27079,16900,21,120,1.64,16.05,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No,,,
Portland,1/25/14,46721,16900,20,162,1.13,15.49,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No,,2250,
Portland,1/26/14,40273,16900,18,148,1.16,13.58,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No,,,
Portland,1/27/14,26476,16900,12,72,0.82,18.98,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No,,,
Portland,1/28/14,35824,16900,16,81,0.69,11.51,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No,,,
Portland,1/29/14,31169,16900,11,81,1.02,16.6,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No,,,
Portland,1/30/14,29045,16900,20,78,1.02,14.1,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No,,,
Portland,1/31/14,31327,16900,17,89,1.53,8.02,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No,,,
Portland,2/1/14,39623,16900,19,159,1.73,10.97,0.074267155,Feb. In Store Credit Card Signup Discount; ID1.6846,No,,1250,0.014729867
Portland,2/2/14,33246,16900,18,89,0.96,11.54,0.077324547,In Store Credit Card Signup Discount; ID3.623,No,,,
